country;continent;year;lifeExp;pop;gdpPercap
Mauritius;Africa;1992;69,74500;1096202;6058,2538460
Mauritius;Africa;1997;70,73600;1149818;7425,7052950
Mauritius;Africa;2002;71,95400;1200206;9021,8158940
Mauritius;Africa;2007;72,80100;1250882;10956,9911200
Mexico;Americas;1952;50,78900;30144317;3478,1255290
Mexico;Americas;1957;55,19000;35015548;4131,5466410
Mexico;Americas;1962;58,29900;41121485;4581,6093850
Mexico;Americas;1967;60,11000;47995559;5754,7338830
Mexico;Americas;1972;62,36100;55984294;6809,4066900
Mexico;Americas;1977;65,03200;63759976;7674,9291080
Mexico;Americas;1982;67,40500;71640904;9611,1475410
Mexico;Americas;1987;69,49800;80122492;8688,1560030
Mexico;Americas;1992;71,45500;88111030;9472,3842950
Mexico;Americas;1997;73,67000;95895146;9767,2975300
Mexico;Americas;2002;74,90200;102479927;10742,4405300
Mexico;Americas;2007;76,19500;108700891;11977,5749600
Mongolia;Asia;1952;42,24400;800663;786,5668575
Mongolia;Asia;1957;45,24800;882134;912,6626085
Mongolia;Asia;1962;48,25100;1010280;1056,3539580
Mongolia;Asia;1967;51,25300;1149500;1226,0411300
Mongolia;Asia;1972;53,75400;1320500;1421,7419750
Mongolia;Asia;1977;55,49100;1528000;1647,5116650
Mongolia;Asia;1982;57,48900;1756032;2000,6031390
Mongolia;Asia;1987;60,22200;2015133;2338,0083040
Mongolia;Asia;1992;61,27100;2312802;1785,4020160
Mongolia;Asia;1997;63,62500;2494803;1902,2521000
Mongolia;Asia;2002;65,03300;2674234;2140,7393230
Mongolia;Asia;2007;66,80300;2874127;3095,7722710
Montenegro;Europe;1952;59,16400;413834;2647,5856010
Montenegro;Europe;1957;61,44800;442829;3682,2599030
Montenegro;Europe;1962;63,72800;474528;4649,5937850
Montenegro;Europe;1967;67,17800;501035;5907,8509370
Montenegro;Europe;1972;70,63600;527678;7778,4140170
Montenegro;Europe;1977;73,06600;560073;9595,9299050
Montenegro;Europe;1982;74,10100;562548;11222,5876200
Montenegro;Europe;1987;74,86500;569473;11732,5101700
Montenegro;Europe;1992;75,43500;621621;7003,3390370
Montenegro;Europe;1997;75,44500;692651;6465,6133490
Montenegro;Europe;2002;73,98100;720230;6557,1942820
Montenegro;Europe;2007;74,54300;684736;9253,8961110
Morocco;Africa;1952;42,87300;9939217;1688,2035700
Morocco;Africa;1957;45,42300;11406350;1642,0023140
Morocco;Africa;1962;47,92400;13056604;1566,3534930
Morocco;Africa;1967;50,33500;14770296;1711,0447700
Morocco;Africa;1972;52,86200;16660670;1930,1949750
Morocco;Africa;1977;55,73000;18396941;2370,6199760
Morocco;Africa;1982;59,65000;20198730;2702,6203560
Morocco;Africa;1987;62,67700;22987397;2755,0469910
Morocco;Africa;1992;65,39300;25798239;2948,0472520
Morocco;Africa;1997;67,66000;28529501;2982,1018580
Morocco;Africa;2002;69,61500;31167783;3258,4955840
Morocco;Africa;2007;71,16400;33757175;3820,1752300
Mozambique;Africa;1952;31,28600;6446316;468,5260381
Mozambique;Africa;1957;33,77900;7038035;495,5868333
Mozambique;Africa;1962;36,16100;7788944;556,6863539
Mozambique;Africa;1967;38,11300;8680909;566,6691539
Mozambique;Africa;1972;40,32800;9809596;724,9178037
Mozambique;Africa;1977;42,49500;11127868;502,3197334
Mozambique;Africa;1982;42,79500;12587223;462,2114149
Mozambique;Africa;1987;42,86100;12891952;389,8761846
Mozambique;Africa;1992;44,28400;13160731;410,8968239
Mozambique;Africa;1997;46,34400;16603334;472,3460771
Mozambique;Africa;2002;44,02600;18473780;633,6179466
Mozambique;Africa;2007;42,08200;19951656;823,6856205
Myanmar;Asia;1952;36,31900;20092996;331,0000000
Myanmar;Asia;1957;41,90500;21731844;350,0000000
Myanmar;Asia;1962;45,10800;23634436;388,0000000
Myanmar;Asia;1967;49,37900;25870271;349,0000000
Myanmar;Asia;1972;53,07000;28466390;357,0000000
Myanmar;Asia;1977;56,05900;31528087;371,0000000
Myanmar;Asia;1982;58,05600;34680442;424,0000000
Myanmar;Asia;1987;58,33900;38028578;385,0000000
Myanmar;Asia;1992;59,32000;40546538;347,0000000
Myanmar;Asia;1997;60,32800;43247867;415,0000000
Myanmar;Asia;2002;59,90800;45598081;611,0000000
Myanmar;Asia;2007;62,06900;47761980;944,0000000
Namibia;Africa;1952;41,72500;485831;2423,7804430
Namibia;Africa;1957;45,22600;548080;2621,4480580
Namibia;Africa;1962;48,38600;621392;3173,2155950
Namibia;Africa;1967;51,15900;706640;3793,6947530
Namibia;Africa;1972;53,86700;821782;3746,0809480
Namibia;Africa;1977;56,43700;977026;3876,4859580
Namibia;Africa;1982;58,96800;1099010;4191,1005110
Namibia;Africa;1987;60,83500;1278184;3693,7313370
Namibia;Africa;1992;61,99900;1554253;3804,5379990
Namibia;Africa;1997;58,90900;1774766;3899,5242600
Namibia;Africa;2002;51,47900;1972153;4072,3247510
Namibia;Africa;2007;52,90600;2055080;4811,0604290
Nepal;Asia;1952;36,15700;9182536;545,8657229
Nepal;Asia;1957;37,68600;9682338;597,9363558
Nepal;Asia;1962;39,39300;10332057;652,3968593
Nepal;Asia;1967;41,47200;11261690;676,4422254
Nepal;Asia;1972;43,97100;12412593;674,7881296
Nepal;Asia;1977;46,74800;13933198;694,1124398
Nepal;Asia;1982;49,59400;15796314;718,3730947
Nepal;Asia;1987;52,53700;17917180;775,6324501
Nepal;Asia;1992;55,72700;20326209;897,7403604
Nepal;Asia;1997;59,42600;23001113;1010,8921380
Nepal;Asia;2002;61,34000;25873917;1057,2063110
Nepal;Asia;2007;63,78500;28901790;1091,3597780
Netherlands;Europe;1952;72,13000;10381988;8941,5718580
Netherlands;Europe;1957;72,99000;11026383;11276,1934400
Netherlands;Europe;1962;73,23000;11805689;12790,8495600
Netherlands;Europe;1967;73,82000;12596822;15363,2513600
Netherlands;Europe;1972;73,75000;13329874;18794,7456700
Netherlands;Europe;1977;75,24000;13852989;21209,0592000
Netherlands;Europe;1982;76,05000;14310401;21399,4604600
Netherlands;Europe;1987;76,83000;14665278;23651,3236100
Netherlands;Europe;1992;77,42000;15174244;26790,9496100
Netherlands;Europe;1997;78,03000;15604464;30246,1306300
Netherlands;Europe;2002;78,53000;16122830;33724,7577800
Netherlands;Europe;2007;79,76200;16570613;36797,9333200
New Zealand;Oceania;1952;69,39000;1994794;10556,5756600
New Zealand;Oceania;1957;70,26000;2229407;12247,3953200
New Zealand;Oceania;1962;71,24000;2488550;13175,6780000
New Zealand;Oceania;1967;71,52000;2728150;14463,9189300
New Zealand;Oceania;1972;71,89000;2929100;16046,0372800
New Zealand;Oceania;1977;72,22000;3164900;16233,7177000
New Zealand;Oceania;1982;73,84000;3210650;17632,4104000
New Zealand;Oceania;1987;74,32000;3317166;19007,1912900
New Zealand;Oceania;1992;76,33000;3437674;18363,3249400
New Zealand;Oceania;1997;77,55000;3676187;21050,4137700
New Zealand;Oceania;2002;79,11000;3908037;23189,8013500
New Zealand;Oceania;2007;80,20400;4115771;25185,0091100
Nicaragua;Americas;1952;42,31400;1165790;3112,3639480
Nicaragua;Americas;1957;45,43200;1358828;3457,4159470
Nicaragua;Americas;1962;48,63200;1590597;3634,3644060
Nicaragua;Americas;1967;51,88400;1865490;4643,3935340
Nicaragua;Americas;1972;55,15100;2182908;4688,5932670
Nicaragua;Americas;1977;57,47000;2554598;5486,3710890
Nicaragua;Americas;1982;59,29800;2979423;3470,3381560
Nicaragua;Americas;1987;62,00800;3344353;2955,9843750
Nicaragua;Americas;1992;65,84300;4017939;2170,1517240
Nicaragua;Americas;1997;68,42600;4609572;2253,0230040
Nicaragua;Americas;2002;70,83600;5146848;2474,5488190
Nicaragua;Americas;2007;72,89900;5675356;2749,3209650
Niger;Africa;1952;37,44400;3379468;761,8793760
Niger;Africa;1957;38,59800;3692184;835,5234025
Niger;Africa;1962;39,48700;4076008;997,7661127
Niger;Africa;1967;40,11800;4534062;1054,3848910
Niger;Africa;1972;40,54600;5060262;954,2092363
Niger;Africa;1977;41,29100;5682086;808,8970728
Niger;Africa;1982;42,59800;6437188;909,7221354
Niger;Africa;1987;44,55500;7332638;668,3000228
Niger;Africa;1992;47,39100;8392818;581,1827250
Niger;Africa;1997;51,31300;9666252;580,3052092
Niger;Africa;2002;54,49600;11140655;601,0745012
Niger;Africa;2007;56,86700;12894865;619,6768924
Nigeria;Africa;1952;36,32400;33119096;1077,2818560
Nigeria;Africa;1957;37,80200;37173340;1100,5925630
Nigeria;Africa;1962;39,36000;41871351;1150,9274780
Nigeria;Africa;1967;41,04000;47287752;1014,5141040
Nigeria;Africa;1972;42,82100;53740085;1698,3888380
Nigeria;Africa;1977;44,51400;62209173;1981,9518060
Nigeria;Africa;1982;45,82600;73039376;1576,9737500
Nigeria;Africa;1987;46,88600;81551520;1385,0295630
Nigeria;Africa;1992;47,47200;93364244;1619,8482170
Nigeria;Africa;1997;47,46400;106207839;1624,9412750
Nigeria;Africa;2002;46,60800;119901274;1615,2863950
Nigeria;Africa;2007;46,85900;135031164;2013,9773050
Norway;Europe;1952;72,67000;3327728;10095,4217200
Norway;Europe;1957;73,44000;3491938;11653,9730400
Norway;Europe;1962;73,47000;3638919;13450,4015100
Norway;Europe;1967;74,08000;3786019;16361,8764700
Norway;Europe;1972;74,34000;3933004;18965,0555100
Norway;Europe;1977;75,37000;4043205;23311,3493900
Norway;Europe;1982;75,97000;4114787;26298,6353100
Norway;Europe;1987;75,89000;4186147;31540,9748000
Norway;Europe;1992;77,32000;4286357;33965,6611500
Norway;Europe;1997;78,32000;4405672;41283,1643300
Norway;Europe;2002;79,05000;4535591;44683,9752500
Norway;Europe;2007;80,19600;4627926;49357,1901700
Oman;Asia;1952;37,57800;507833;1828,2303070
Oman;Asia;1957;40,08000;561977;2242,7465510
Oman;Asia;1962;43,16500;628164;2924,6381130
Oman;Asia;1967;46,98800;714775;4720,9426870
Oman;Asia;1972;52,14300;829050;10618,0385500
Oman;Asia;1977;57,36700;1004533;11848,3439200
Oman;Asia;1982;62,72800;1301048;12954,7910100
Oman;Asia;1987;67,73400;1593882;18115,2231300
Oman;Asia;1992;71,19700;1915208;18616,7069100
Oman;Asia;1997;72,49900;2283635;19702,0558100
Oman;Asia;2002;74,19300;2713462;19774,8368700
Oman;Asia;2007;75,64000;3204897;22316,1928700
Pakistan;Asia;1952;43,43600;41346560;684,5971438
Pakistan;Asia;1957;45,55700;46679944;747,0835292
Pakistan;Asia;1962;47,67000;53100671;803,3427418
Pakistan;Asia;1967;49,80000;60641899;942,4082588
Pakistan;Asia;1972;51,92900;69325921;1049,9389810
Pakistan;Asia;1977;54,04300;78152686;1175,9211930
Pakistan;Asia;1982;56,15800;91462088;1443,4298320
Pakistan;Asia;1987;58,24500;105186881;1704,6865830
Pakistan;Asia;1992;60,83800;120065004;1971,8294640
Pakistan;Asia;1997;61,81800;135564834;2049,3505210
Pakistan;Asia;2002;63,61000;153403524;2092,7124410
Pakistan;Asia;2007;65,48300;169270617;2605,9475800
Panama;Americas;1952;55,19100;940080;2480,3803340
Panama;Americas;1957;59,20100;1063506;2961,8009050
Panama;Americas;1962;61,81700;1215725;3536,5403010
Panama;Americas;1967;64,07100;1405486;4421,0090840
Panama;Americas;1972;66,21600;1616384;5364,2496630
Panama;Americas;1977;68,68100;1839782;5351,9121440
Panama;Americas;1982;70,47200;2036305;7009,6015980
Panama;Americas;1987;71,52300;2253639;7034,7791610
Panama;Americas;1992;72,46200;2484997;6618,7430500
Panama;Americas;1997;73,73800;2734531;7113,6922520
Panama;Americas;2002;74,71200;2990875;7356,0319340
Panama;Americas;2007;75,53700;3242173;9809,1856360
Paraguay;Americas;1952;62,64900;1555876;1952,3087010
Paraguay;Americas;1957;63,19600;1770902;2046,1547060
Paraguay;Americas;1962;64,36100;2009813;2148,0271460
Paraguay;Americas;1967;64,95100;2287985;2299,3763110
Paraguay;Americas;1972;65,81500;2614104;2523,3379770
Paraguay;Americas;1977;66,35300;2984494;3248,3733110
Paraguay;Americas;1982;66,87400;3366439;4258,5036040
Paraguay;Americas;1987;67,37800;3886512;3998,8756950
Paraguay;Americas;1992;68,22500;4483945;4196,4110780
Paraguay;Americas;1997;69,40000;5154123;4247,4002610
Paraguay;Americas;2002;70,75500;5884491;3783,6742430
Paraguay;Americas;2007;71,75200;6667147;4172,8384640
Peru;Americas;1952;43,90200;8025700;3758,5234370
Peru;Americas;1957;46,26300;9146100;4245,2566980
Peru;Americas;1962;49,09600;10516500;4957,0379820
Peru;Americas;1967;51,44500;12132200;5788,0933300
Peru;Americas;1972;55,44800;13954700;5937,8272830
Peru;Americas;1977;58,44700;15990099;6281,2908550
Peru;Americas;1982;61,40600;18125129;6434,5017970
Peru;Americas;1987;64,13400;20195924;6360,9434440
Peru;Americas;1992;66,45800;22430449;4446,3809240
Peru;Americas;1997;68,38600;24748122;5838,3476570
Peru;Americas;2002;69,90600;26769436;5909,0200730
Peru;Americas;2007;71,42100;28674757;7408,9055610
Philippines;Asia;1952;47,75200;22438691;1272,8809950
Philippines;Asia;1957;51,33400;26072194;1547,9448440
Philippines;Asia;1962;54,75700;30325264;1649,5521530
Philippines;Asia;1967;56,39300;35356600;1814,1274300
Philippines;Asia;1972;58,06500;40850141;1989,3740700
Philippines;Asia;1977;60,06000;46850962;2373,2042870
Philippines;Asia;1982;62,08200;53456774;2603,2737650
Philippines;Asia;1987;64,15100;60017788;2189,6349950
Philippines;Asia;1992;66,45800;67185766;2279,3240170
Philippines;Asia;1997;68,56400;75012988;2536,5349250
Philippines;Asia;2002;70,30300;82995088;2650,9210680
Philippines;Asia;2007;71,68800;91077287;3190,4810160
Poland;Europe;1952;61,31000;25730551;4029,3296990
Poland;Europe;1957;65,77000;28235346;4734,2530190
Poland;Europe;1962;67,64000;30329617;5338,7521430
Poland;Europe;1967;69,61000;31785378;6557,1527760
Poland;Europe;1972;70,85000;33039545;8006,5069930
Poland;Europe;1977;70,67000;34621254;9508,1414540
Poland;Europe;1982;71,32000;36227381;8451,5310040
Poland;Europe;1987;70,98000;37740710;9082,3511720
Poland;Europe;1992;70,99000;38370697;7738,8812470
Poland;Europe;1997;72,75000;38654957;10159,5836800
Poland;Europe;2002;74,67000;38625976;12002,2390800
Poland;Europe;2007;75,56300;38518241;15389,9246800
Portugal;Europe;1952;59,82000;8526050;3068,3198670
Portugal;Europe;1957;61,51000;8817650;3774,5717430
Portugal;Europe;1962;64,39000;9019800;4727,9548890
Portugal;Europe;1967;66,60000;9103000;6361,5179930
Portugal;Europe;1972;69,26000;8970450;9022,2474170
Portugal;Europe;1977;70,41000;9662600;10172,4857200
Portugal;Europe;1982;72,77000;9859650;11753,8429100
Portugal;Europe;1987;74,06000;9915289;13039,3087600
Portugal;Europe;1992;74,86000;9927680;16207,2666300
Portugal;Europe;1997;75,97000;10156415;17641,0315600
Portugal;Europe;2002;77,29000;10433867;19970,9078700
Portugal;Europe;2007;78,09800;10642836;20509,6477700
Puerto Rico;Americas;1952;64,28000;2227000;3081,9597850
Puerto Rico;Americas;1957;68,54000;2260000;3907,1561890
Puerto Rico;Americas;1962;69,62000;2448046;5108,3446300
Puerto Rico;Americas;1967;71,10000;2648961;6929,2777140
Puerto Rico;Americas;1972;72,16000;2847132;9123,0417420
Puerto Rico;Americas;1977;73,44000;3080828;9770,5249210
Puerto Rico;Americas;1982;73,75000;3279001;10330,9891500
Puerto Rico;Americas;1987;74,63000;3444468;12281,3419100
Puerto Rico;Americas;1992;73,91100;3585176;14641,5871100
Puerto Rico;Americas;1997;74,91700;3759430;16999,4333000
Puerto Rico;Americas;2002;77,77800;3859606;18855,6061800
Puerto Rico;Americas;2007;78,74600;3942491;19328,7090100
Reunion;Africa;1952;52,72400;257700;2718,8852950
Reunion;Africa;1957;55,09000;308700;2769,4518440
Reunion;Africa;1962;57,66600;358900;3173,7233400
Reunion;Africa;1967;60,54200;414024;4021,1757390
Reunion;Africa;1972;64,27400;461633;5047,6585630
Reunion;Africa;1977;67,06400;492095;4319,8040670
Reunion;Africa;1982;69,88500;517810;5267,2193530
Reunion;Africa;1987;71,91300;562035;5303,3774880
Reunion;Africa;1992;73,61500;622191;6101,2558230
Reunion;Africa;1997;74,77200;684810;6071,9414110
Reunion;Africa;2002;75,74400;743981;6316,1652000
Reunion;Africa;2007;76,44200;798094;7670,1225580
Romania;Europe;1952;61,05000;16630000;3144,6131860
Romania;Europe;1957;64,10000;17829327;3943,3702250
Romania;Europe;1962;66,80000;18680721;4734,9975860
Romania;Europe;1967;66,80000;19284814;6470,8665450
Romania;Europe;1972;69,21000;20662648;8011,4144020
Romania;Europe;1977;69,46000;21658597;9356,3972400
Romania;Europe;1982;69,66000;22356726;9605,3140530
Romania;Europe;1987;69,53000;22686371;9696,2732950
Romania;Europe;1992;69,36000;22797027;6598,4099030
Romania;Europe;1997;69,72000;22562458;7346,5475570
Romania;Europe;2002;71,32200;22404337;7885,3600810
Romania;Europe;2007;72,47600;22276056;10808,4756100
Rwanda;Africa;1952;40,00000;2534927;493,3238752
Rwanda;Africa;1957;41,50000;2822082;540,2893983
Rwanda;Africa;1962;43,00000;3051242;597,4730727
Rwanda;Africa;1967;44,10000;3451079;510,9637142
Rwanda;Africa;1972;44,60000;3992121;590,5806638
Rwanda;Africa;1977;45,00000;4657072;670,0806011
Rwanda;Africa;1982;46,21800;5507565;881,5706467
Rwanda;Africa;1987;44,02000;6349365;847,9912170
Rwanda;Africa;1992;23,59900;7290203;737,0685949
Rwanda;Africa;1997;36,08700;7212583;589,9445051
Rwanda;Africa;2002;43,41300;7852401;785,6537648
Rwanda;Africa;2007;46,24200;8860588;863,0884639
Sao Tome and Principe;Africa;1952;46,47100;60011;879,5835855
Sao Tome and Principe;Africa;1957;48,94500;61325;860,7369026
Sao Tome and Principe;Africa;1962;51,89300;65345;1071,5511190
Sao Tome and Principe;Africa;1967;54,42500;70787;1384,8405930
Sao Tome and Principe;Africa;1972;56,48000;76595;1532,9852540
Sao Tome and Principe;Africa;1977;58,55000;86796;1737,5616570
Sao Tome and Principe;Africa;1982;60,35100;98593;1890,2181170
Sao Tome and Principe;Africa;1987;61,72800;110812;1516,5254570
Sao Tome and Principe;Africa;1992;62,74200;125911;1428,7778140
Sao Tome and Principe;Africa;1997;63,30600;145608;1339,0760360
Sao Tome and Principe;Africa;2002;64,33700;170372;1353,0923900
Sao Tome and Principe;Africa;2007;65,52800;199579;1598,4350890
Saudi Arabia;Asia;1952;39,87500;4005677;6459,5548230
Saudi Arabia;Asia;1957;42,86800;4419650;8157,5912480
Saudi Arabia;Asia;1962;45,91400;4943029;11626,4197500
Saudi Arabia;Asia;1967;49,90100;5618198;16903,0488600
Saudi Arabia;Asia;1972;53,88600;6472756;24837,4286500
Saudi Arabia;Asia;1977;58,69000;8128505;34167,7626000
Saudi Arabia;Asia;1982;63,01200;11254672;33693,1752500
Saudi Arabia;Asia;1987;66,29500;14619745;21198,2613600
Saudi Arabia;Asia;1992;68,76800;16945857;24841,6177700
Saudi Arabia;Asia;1997;70,53300;21229759;20586,6901900
Saudi Arabia;Asia;2002;71,62600;24501530;19014,5411800
Saudi Arabia;Asia;2007;72,77700;27601038;21654,8319400
Senegal;Africa;1952;37,27800;2755589;1450,3569830
Senegal;Africa;1957;39,32900;3054547;1567,6530060
Senegal;Africa;1962;41,45400;3430243;1654,9887230
Senegal;Africa;1967;43,56300;3965841;1612,4046320
Senegal;Africa;1972;45,81500;4588696;1597,7120560
Senegal;Africa;1977;48,87900;5260855;1561,7691160
Senegal;Africa;1982;52,37900;6147783;1518,4799840
Senegal;Africa;1987;55,76900;7171347;1441,7207200
Senegal;Africa;1992;58,19600;8307920;1367,8993690
Senegal;Africa;1997;60,18700;9535314;1392,3683470
Senegal;Africa;2002;61,60000;10870037;1519,6352620
Senegal;Africa;2007;63,06200;12267493;1712,4721360
Serbia;Europe;1952;57,99600;6860147;3581,4594480
Serbia;Europe;1957;61,68500;7271135;4981,0908910
Serbia;Europe;1962;64,53100;7616060;6289,6291570
Serbia;Europe;1967;66,91400;7971222;7991,7070660
Serbia;Europe;1972;68,70000;8313288;10522,0674900
Serbia;Europe;1977;70,30000;8686367;12980,6695600
Serbia;Europe;1982;70,16200;9032824;15181,0927000
Serbia;Europe;1987;71,21800;9230783;15870,8785100
Serbia;Europe;1992;71,65900;9826397;9325,0682380
Serbia;Europe;1997;72,23200;10336594;7914,3203040
Serbia;Europe;2002;73,21300;10111559;7236,0752510
Serbia;Europe;2007;74,00200;10150265;9786,5347140
Sierra Leone;Africa;1952;30,33100;2143249;879,7877358
Sierra Leone;Africa;1957;31,57000;2295678;1004,4844370
Sierra Leone;Africa;1962;32,76700;2467895;1116,6398770
Sierra Leone;Africa;1967;34,11300;2662190;1206,0434650
Sierra Leone;Africa;1972;35,40000;2879013;1353,7597620
Sierra Leone;Africa;1977;36,78800;3140897;1348,2851590
Sierra Leone;Africa;1982;38,44500;3464522;1465,0107840
Sierra Leone;Africa;1987;40,00600;3868905;1294,4477880
Sierra Leone;Africa;1992;38,33300;4260884;1068,6962780
Sierra Leone;Africa;1997;39,89700;4578212;574,6481576
Sierra Leone;Africa;2002;41,01200;5359092;699,4897130
Sierra Leone;Africa;2007;42,56800;6144562;862,5407561
Singapore;Asia;1952;60,39600;1127000;2315,1382270
Singapore;Asia;1957;63,17900;1445929;2843,1044090
Singapore;Asia;1962;65,79800;1750200;3674,7355720
Singapore;Asia;1967;67,94600;1977600;4977,4185400
Singapore;Asia;1972;69,52100;2152400;8597,7562020
Singapore;Asia;1977;70,79500;2325300;11210,0894800
Singapore;Asia;1982;71,76000;2651869;15169,1611200
Singapore;Asia;1987;73,56000;2794552;18861,5308100
Singapore;Asia;1992;75,78800;3235865;24769,8912000
Singapore;Asia;1997;77,15800;3802309;33519,4766000
Singapore;Asia;2002;78,77000;4197776;36023,1054000
Singapore;Asia;2007;79,97200;4553009;47143,1796400
Slovak Republic;Europe;1952;64,36000;3558137;5074,6591040
Slovak Republic;Europe;1957;67,45000;3844277;6093,2629800
Slovak Republic;Europe;1962;70,33000;4237384;7481,1075980
Slovak Republic;Europe;1967;70,98000;4442238;8412,9023970
Slovak Republic;Europe;1972;70,35000;4593433;9674,1676260
Slovak Republic;Europe;1977;70,45000;4827803;10922,6640400
Slovak Republic;Europe;1982;70,80000;5048043;11348,5458500
Slovak Republic;Europe;1987;71,08000;5199318;12037,2675800
Slovak Republic;Europe;1992;71,38000;5302888;9498,4677230
Slovak Republic;Europe;1997;72,71000;5383010;12126,2306500
Slovak Republic;Europe;2002;73,80000;5410052;13638,7783700
Slovak Republic;Europe;2007;74,66300;5447502;18678,3143500
Slovenia;Europe;1952;65,57000;1489518;4215,0417410
Slovenia;Europe;1957;67,85000;1533070;5862,2766290
Slovenia;Europe;1962;69,15000;1582962;7402,3033950
Slovenia;Europe;1967;69,18000;1646912;9405,4893970
Slovenia;Europe;1972;69,82000;1694510;12383,4862000
Slovenia;Europe;1977;70,97000;1746919;15277,0301700
Slovenia;Europe;1982;71,06300;1861252;17866,7217500
Slovenia;Europe;1987;72,25000;1945870;18678,5349200
Slovenia;Europe;1992;73,64000;1999210;14214,7168100
Slovenia;Europe;1997;75,13000;2011612;17161,1073500
Slovenia;Europe;2002;76,66000;2011497;20660,0193600
Slovenia;Europe;2007;77,92600;2009245;25768,2575900
Somalia;Africa;1952;32,97800;2526994;1135,7498420
Somalia;Africa;1957;34,97700;2780415;1258,1474130
Somalia;Africa;1962;36,98100;3080153;1369,4883360
Somalia;Africa;1967;38,97700;3428839;1284,7331800
Somalia;Africa;1972;40,97300;3840161;1254,5761270
Somalia;Africa;1977;41,97400;4353666;1450,9925130
Somalia;Africa;1982;42,95500;5828892;1176,8070310
Somalia;Africa;1987;44,50100;6921858;1093,2449630
Somalia;Africa;1992;39,65800;6099799;926,9602964
Somalia;Africa;1997;43,79500;6633514;930,5964284
Somalia;Africa;2002;45,93600;7753310;882,0818218
Somalia;Africa;2007;48,15900;9118773;926,1410683
South Africa;Africa;1952;45,00900;14264935;4725,2955310
South Africa;Africa;1957;47,98500;16151549;5487,1042190
South Africa;Africa;1962;49,95100;18356657;5768,7297170
South Africa;Africa;1967;51,92700;20997321;7114,4779710
South Africa;Africa;1972;53,69600;23935810;7765,9626360
South Africa;Africa;1977;55,52700;27129932;8028,6514390
South Africa;Africa;1982;58,16100;31140029;8568,2662280
South Africa;Africa;1987;60,83400;35933379;7825,8233980
South Africa;Africa;1992;61,88800;39964159;7225,0692580
South Africa;Africa;1997;60,23600;42835005;7479,1882440
South Africa;Africa;2002;53,36500;44433622;7710,9464440
South Africa;Africa;2007;49,33900;43997828;9269,6578080
Spain;Europe;1952;64,94000;28549870;3834,0347420
Spain;Europe;1957;66,66000;29841614;4564,8024100
Spain;Europe;1962;69,69000;31158061;5693,8438790
Spain;Europe;1967;71,44000;32850275;7993,5122940
Spain;Europe;1972;73,06000;34513161;10638,7513100
Spain;Europe;1977;74,39000;36439000;13236,9211700
Spain;Europe;1982;76,30000;37983310;13926,1699700
Spain;Europe;1987;76,90000;38880702;15764,9831300
Spain;Europe;1992;77,57000;39549438;18603,0645200
Spain;Europe;1997;78,77000;39855442;20445,2989600
Spain;Europe;2002;79,78000;40152517;24835,4716600
Spain;Europe;2007;80,94100;40448191;28821,0637000
Sri Lanka;Asia;1952;57,59300;7982342;1083,5320300
Sri Lanka;Asia;1957;61,45600;9128546;1072,5466020
Sri Lanka;Asia;1962;62,19200;10421936;1074,4719600
Sri Lanka;Asia;1967;64,26600;11737396;1135,5143260
Sri Lanka;Asia;1972;65,04200;13016733;1213,3955300
Sri Lanka;Asia;1977;65,94900;14116836;1348,7756510
Sri Lanka;Asia;1982;68,75700;15410151;1648,0797890
Sri Lanka;Asia;1987;69,01100;16495304;1876,7668270
Sri Lanka;Asia;1992;70,37900;17587060;2153,7392220
Sri Lanka;Asia;1997;70,45700;18698655;2664,4772570
Sri Lanka;Asia;2002;70,81500;19576783;3015,3788330
Sri Lanka;Asia;2007;72,39600;20378239;3970,0954070
Sudan;Africa;1952;38,63500;8504667;1615,9911290
Sudan;Africa;1957;39,62400;9753392;1770,3370740
Sudan;Africa;1962;40,87000;11183227;1959,5937670
Sudan;Africa;1967;42,85800;12716129;1687,9976410
Sudan;Africa;1972;45,08300;14597019;1659,6527750
Sudan;Africa;1977;47,80000;17104986;2202,9884230
Sudan;Africa;1982;50,33800;20367053;1895,5440730
Sudan;Africa;1987;51,74400;24725960;1507,8191590
Sudan;Africa;1992;53,55600;28227588;1492,1970430
Sudan;Africa;1997;55,37300;32160729;1632,2107640
Sudan;Africa;2002;56,36900;37090298;1993,3983140
Sudan;Africa;2007;58,55600;42292929;2602,3949950
Swaziland;Africa;1952;41,40700;290243;1148,3766260
Swaziland;Africa;1957;43,42400;326741;1244,7083640
Swaziland;Africa;1962;44,99200;370006;1856,1821250
Swaziland;Africa;1967;46,63300;420690;2613,1016650
Swaziland;Africa;1972;49,55200;480105;3364,8366250
Swaziland;Africa;1977;52,53700;551425;3781,4106180
Swaziland;Africa;1982;55,56100;649901;3895,3840180
Swaziland;Africa;1987;57,67800;779348;3984,8398120
Swaziland;Africa;1992;58,47400;962344;3553,0224000
Swaziland;Africa;1997;54,28900;1054486;3876,7684600
Swaziland;Africa;2002;43,86900;1130269;4128,1169430
Swaziland;Africa;2007;39,61300;1133066;4513,4806430
Sweden;Europe;1952;71,86000;7124673;8527,8446620
Sweden;Europe;1957;72,49000;7363802;9911,8782260
Sweden;Europe;1962;73,37000;7561588;12329,4419200
Sweden;Europe;1967;74,16000;7867931;15258,2969700
Sweden;Europe;1972;74,72000;8122293;17832,0246400
Sweden;Europe;1977;75,44000;8251648;18855,7252100
Sweden;Europe;1982;76,42000;8325260;20667,3812500
